player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Dolgopolov O.,Gil F.,['p1'],['N'],[],['2011-08-29'],['2011-08-29'],nan,1.0,0.8479452054794521,0.15205479452054796,1,0
Gil F.,Souza J.,['p1'],['N'],[],['2011-07-26'],['2011-07-26'],nan,1.0,0.547872340425532,0.4521276595744681,1,0
Gil F.,Marti J.,['p2'],['U'],['UL'],['2012-02-13'],['2012-02-13'],nan,1.0,0.6923076923076923,0.3076923076923077,0,1
Gil F.,Sousa J.,['p1'],['N'],[],['2012-04-25'],['2012-04-25'],nan,1.0,0.6619047619047619,0.33809523809523806,1,0
Giannessi A.,Gil F.,['p1'],['U'],['UW'],['2011-09-22'],['2011-09-22'],nan,1.0,0.3405275779376499,0.6594724220623501,1,0
Gil F.,Williams R.,['p1'],['N'],[],['2012-03-09'],['2012-03-09'],nan,1.0,0.6405867970660147,0.3594132029339854,1,0
Fognini F.,Ventura S.,['p2'],['N'],[],['2008-02-01'],['2008-02-01'],nan,1.0,0.4899909732915627,0.5100090267084374,0,1
Falla A.,Fognini F.,['p1'],['N'],[],['2012-01-16'],['2012-01-16'],nan,1.0,0.6602870813397128,0.3397129186602871,1,0
Fognini F.,Ramirez-Hidalgo R.,['p1'],['N'],[],['2010-07-19'],['2010-07-19'],nan,1.0,0.5345744680851062,0.4654255319148936,1,0
Fognini F.,Ram R.,['p2'],['U'],['UL'],['2013-08-29'],['2013-08-29'],nan,1.0,0.8118971061093249,0.18810289389067525,0,1
Fognini F.,Kubot L.,"['p1', 'p1']","['N', 'N']",[],"['2011-02-01', '2013-10-17']","['2011-02-01', '2013-10-17']",nan,1.0,1.2831051866736036,0.7168948133263962,2,0
Fognini F.,Lu Y.H.,"['p2', 'p1', 'p1']","['N', 'N', 'N']",[],"['2010-03-25', '2012-08-07', '2014-08-14']","['2010-03-25', '2012-08-07', '2014-08-14']",0.5,1.0,1.4012843078544566,1.5987156921455434,2,1
Brzezicki J.P.,Fognini F.,['p2'],['N'],[],['2007-07-24'],['2007-07-24'],nan,1.0,0.47323973398078745,0.5267602660192126,0,1
Berrer M.,Fognini F.,['p2'],['U'],['UL'],['2010-11-08'],['2010-11-08'],nan,1.0,0.6225,0.37749999999999995,0,1
Fognini F.,Stakhovsky S.,['p1'],['U'],['UW'],['2012-09-20'],['2012-09-20'],nan,1.0,0.42077922077922075,0.5792207792207792,1,0
Fognini F.,Lorenzi P.,"['p1', 'p1', 'p2', 'p1']","['N', 'N', 'U', 'N']",['UL'],"['2013-05-01', '2013-10-08', '2016-04-12', '2016-10-19']","['2013-05-01', '2013-10-08', '2016-04-12', '2016-10-19']",0.6666666666666666,1.0,2.7798082153767942,1.2201917846232058,3,1
Fognini F.,Istomin D.,['p1'],['N'],[],['2011-05-22'],['2011-05-22'],nan,1.0,0.5564304461942258,0.44356955380577423,1,0
Bolelli S.,Fognini F.,"['p2', 'p1', 'p2']","['U', 'U', 'N']","['UL', 'UW']","['2008-08-19', '2009-07-30', '2018-07-05']","['2008-08-19', '2009-07-30', '2018-07-05']",2.0,1.0,1.4676134739830822,1.5323865260169178,1,2
Chardy J.,Fognini F.,"['p2', 'p2', 'p2', 'p2', 'p1']","['N', 'N', 'N', 'N', 'U']",['UW'],"['2014-02-07', '2014-02-07', '2015-07-28', '2017-03-26', '2018-03-10']","['2014-02-07', '2014-02-07', '2015-07-28', '2017-03-26', '2018-03-10']",1.3333333333333333,1.0,1.8444477511521222,3.1555522488478776,1,4
Chiudinelli M.,Fognini F.,['p1'],['U'],['UW'],['2010-05-17'],['2010-05-17'],nan,1.0,0.36386138613861385,0.6361386138613861,1,0
Cilic M.,Fognini F.,"['p2', 'p1', 'p1', 'p1']","['U', 'N', 'N', 'N']",['UL'],"['2009-04-15', '2011-07-30', '2011-10-06', '2018-06-04']","['2009-04-15', '2011-07-30', '2011-10-06', '2018-06-04']",0.6666666666666666,1.0,2.8685417316318556,1.131458268368144,3,1
Fognini F.,Zverev M.,"['p2', 'p1', 'p2', 'p2']","['N', 'N', 'U', 'U']","['UL', 'UL']","['2007-10-01', '2009-07-28', '2015-10-29', '2016-09-28']","['2007-10-01', '2009-07-28', '2015-10-29', '2016-09-28']",6.0,0.48571428571428565,2.130700069622737,1.8692999303772633,1,3
Fognini F.,Granollers M.,"['p2', 'p1', 'p2', 'p1', 'p2', 'p1']","['N', 'N', 'U', 'U', 'U', 'N']","['UL', 'UW', 'UL']","['2009-02-24', '2010-02-12', '2012-05-16', '2013-10-23', '2016-05-24', '2019-08-01']","['2009-02-24', '2010-02-12', '2012-05-16', '2013-10-23', '2016-05-24', '2019-08-01']",1.5,1.0,3.1457872551298935,2.854212744870106,3,3
Fognini F.,Querrey S.,"['p1', 'p1']","['U', 'U']","['UW', 'UW']","['2014-01-17', '2019-10-07']","['2014-01-17', '2019-10-07']",0.0,0.3333333333333333,0.848741213551901,1.151258786448099,2,0
Fognini F.,Guzman J.P.,['p1'],['U'],['UW'],['2006-07-18'],['2006-07-18'],nan,1.0,0.49349278930707047,0.5065072106929296,1,0
Fognini F.,Haase R.,"['p2', 'p1']","['U', 'N']",['UL'],"['2013-10-18', '2017-10-02']","['2013-10-18', '2017-10-02']",inf,1.0,1.1129742962056304,0.8870257037943696,1,1
Fognini F.,Russell M.,"['p2', 'p1', 'p1']","['N', 'N', 'U']",['UW'],"['2008-01-15', '2010-06-24', '2012-01-10']","['2008-01-15', '2010-06-24', '2012-01-10']",0.5,1.0,1.1149949748147092,1.885005025185291,2,1
Fognini F.,Odesnik W.,['p2'],['N'],[],['2008-08-25'],['2008-08-25'],nan,1.0,0.39456260032102725,0.6054373996789727,0,1
Crivoi V.,Fognini F.,['p2'],['N'],[],['2011-07-19'],['2011-07-19'],nan,1.0,0.3502415458937198,0.6497584541062802,0,1
Devilder N.,Fognini F.,['p1'],['U'],['UW'],['2007-02-27'],['2007-02-27'],nan,1.0,0.4936789209203914,0.5063210790796085,1,0
Fognini F.,Troicki V.,"['p2', 'p2', 'p1', 'p1', 'p1', 'p1']","['N', 'N', 'U', 'U', 'N', 'U']","['UW', 'UW', 'UW']","['2009-10-06', '2011-04-13', '2011-08-15', '2012-05-31', '2016-04-21', '2016-10-04']","['2009-10-06', '2011-04-13', '2011-08-15', '2012-05-31', '2016-04-21', '2016-10-04']",0.3333333333333333,0.5670995670995672,2.335920525106113,3.6640794748938874,4,2
Fognini F.,Gulbis E.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['2011-05-17', '2013-08-07', '2014-09-30']","['2011-05-17', '2013-08-07', '2014-09-30']",inf,0.4000000000000001,1.195804312226248,1.8041956877737522,0,3
Fognini F.,Rosol L.,"['p1', 'p2']","['N', 'U']",['UL'],"['2013-05-30', '2014-05-12']","['2013-05-30', '2014-05-12']",inf,1.0,1.415622293320135,0.5843777066798649,1,1
Fognini F.,Sela D.,"['p2', 'p1']","['N', 'N']",[],"['2012-01-02', '2016-09-26']","['2012-01-02', '2016-09-26']",inf,1.0,1.0099105632100556,0.9900894367899443,1,1
Fognini F.,Tsonga J.W.,"['p2', 'p2', 'p2', 'p2', 'p1', 'p1']","['N', 'N', 'U', 'N', 'U', 'N']","['UL', 'UW']","['2011-08-09', '2012-06-01', '2014-04-17', '2016-01-14', '2017-03-11', '2019-05-13']","['2011-08-09', '2012-06-01', '2014-04-17', '2016-01-14', '2017-03-11', '2019-05-13']",1.3333333333333333,1.0,2.0293122062343105,3.9706877937656895,2,4
Andujar P.,Fognini F.,"['p2', 'p2', 'p2', 'p1', 'p2']","['N', 'N', 'N', 'U', 'N']",['UW'],"['2009-02-17', '2014-02-14', '2015-02-19', '2015-04-24', '2018-05-29']","['2009-02-17', '2014-02-14', '2015-02-19', '2015-04-24', '2018-05-29']",1.3333333333333333,1.0,1.7983321346942747,3.2016678653057253,1,4
De Bakker T.,Fognini F.,"['p2', 'p2']","['N', 'N']",[],"['2013-07-24', '2016-01-13']","['2013-07-24', '2016-01-13']",nan,1.0,0.7086138491452463,1.2913861508547537,0,2
Canas G.,Fognini F.,['p2'],['U'],['UL'],['2008-06-13'],['2008-06-13'],nan,1.0,0.7060255629945222,0.29397443700547776,0,1
Fognini F.,Roger-Vasselin E.,"['p1', 'p1']","['N', 'N']",[],"['2012-08-28', '2014-08-12']","['2012-08-28', '2014-08-12']",nan,1.0,1.1475783934707904,0.8524216065292096,2,0
Eschauer W.,Fognini F.,['p2'],['U'],['UL'],['2007-07-25'],['2007-07-25'],nan,1.0,0.6480409187415557,0.35195908125844433,0,1
Fognini F.,Giraldo S.,"['p2', 'p1', 'p1', 'p2', 'p1']","['N', 'N', 'N', 'U', 'N']",['UL'],"['2011-08-03', '2013-02-28', '2014-07-11', '2015-02-14', '2015-05-04']","['2011-08-03', '2013-02-28', '2014-07-11', '2015-02-14', '2015-05-04']",0.6666666666666666,1.0,2.672251602189351,2.327748397810649,3,2
Fognini F.,Lacko L.,['p1'],['N'],[],['2014-03-22'],['2014-03-22'],nan,1.0,0.6966292134831461,0.30337078651685395,1,0
Fognini F.,Gonzalez M.,['p1'],['N'],[],['2011-02-23'],['2011-02-23'],nan,1.0,0.537037037037037,0.462962962962963,1,0
Fognini F.,Nishikori K.,"['p2', 'p2', 'p1']","['N', 'N', 'U']",['UW'],"['2011-01-17', '2016-05-04', '2017-03-29']","['2011-01-17', '2016-05-04', '2017-03-29']",0.0,1.0,0.8648678487823538,2.135132151217646,1,2
Fognini F.,Young D.,"['p2', 'p2', 'p1']","['U', 'U', 'U']","['UL', 'UL', 'UW']","['2012-10-17', '2016-05-16', '2017-03-28']","['2012-10-17', '2016-05-16', '2017-03-28']",2.0,1.0,1.8489050318133746,1.1510949681866254,1,2
Fognini F.,Isner J.,"['p2', 'p2']","['N', 'N']",[],"['2012-10-22', '2016-08-16']","['2012-10-22', '2016-08-16']",nan,1.0,0.4448727808122835,1.5551272191877163,0,2
Fognini F.,Klizan M.,"['p2', 'p1', 'p1', 'p1', 'p2', 'p1', 'p2']","['N', 'N', 'N', 'N', 'U', 'U', 'U']","['UL', 'UW', 'UL']","['2012-09-23', '2013-06-19', '2013-07-26', '2013-10-21', '2014-05-04', '2015-10-05', '2018-09-19']","['2012-09-23', '2013-06-19', '2013-07-26', '2013-10-21', '2014-05-04', '2015-10-05', '2018-09-19']",1.5,1.0,4.198254646069031,2.8017453539309694,4,3
Fognini F.,Polansky P.,['p1'],['N'],[],['2007-08-06'],['2007-08-06'],nan,1.0,0.6162742668318885,0.3837257331681116,1,0
Anderson K.,Fognini F.,"['p1', 'p2', 'p1', 'p1', 'p1']","['N', 'N', 'N', 'N', 'N']",[],"['2009-06-08', '2011-04-12', '2014-06-27', '2014-08-06', '2015-10-14']","['2009-06-08', '2011-04-12', '2014-06-27', '2014-08-06', '2015-10-14']",0.75,1.0,3.0919519551440504,1.90804804485595,4,1
Cuevas P.,Fognini F.,"['p2', 'p1', 'p2', 'p2', 'p1', 'p2']","['N', 'U', 'N', 'N', 'U', 'N']","['UW', 'UW']","['2014-02-20', '2014-07-27', '2015-09-02', '2015-10-09', '2017-03-14', '2018-03-03']","['2014-02-20', '2014-07-27', '2015-09-02', '2015-10-09', '2017-03-14', '2018-03-03']",1.3333333333333333,1.0,2.343766806307971,3.656233193692029,2,4
Fognini F.,Petzschner P.,['p2'],['N'],[],['2010-05-11'],['2010-05-11'],nan,1.0,0.3194444444444444,0.6805555555555556,0,1
Fognini F.,Kamke T.,"['p2', 'p1']","['U', 'U']","['UL', 'UW']","['2010-09-21', '2012-09-19']","['2010-09-21', '2012-09-19']",inf,1.0,1.0650640806189582,0.9349359193810415,1,1
