player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Sharapova M.,Stephens S.,['p1'],['N'],[],['03/06/2013'],['03/06/2013'],nan,1.0,0.9042427287348798,0.09575727126512018,1,0
Ormaechea P.,Sharapova M.,['p2'],['N'],[],['30/05/2014'],['30/05/2014'],nan,1.0,0.03718868449593559,0.9628113155040644,0,1
Cadantu A.,Sharapova M.,['p2'],['N'],[],['29/05/2012'],['29/05/2012'],nan,1.0,0.04312564931624809,0.9568743506837519,0,1
Pliskova Ka.,Sharapova M.,['p2'],['N'],[],['02/06/2018'],['02/06/2018'],nan,1.0,0.4597445270251625,0.5402554729748374,0,1
Barty A.,Sharapova M.,['p1'],['N'],[],['20/01/2019'],['20/01/2019'],nan,1.0,0.5410534876660091,0.458946512333991,1,0
Babos T.,Sharapova M.,['p2'],['N'],[],['30/08/2017'],['30/08/2017'],nan,1.0,0.06415719691508345,0.9358428030849166,0,1
Konta J.,Sharapova M.,['p2'],['N'],[],['29/06/2015'],['29/06/2015'],nan,1.0,0.07247089021684788,0.9275291097831522,0,1
Muguruza G.,Sharapova M.,"['p2', 'p1']","['N', 'N']",[],"['03/06/2014', '06/06/2018']","['03/06/2014', '06/06/2018']",0.0,1.0,0.47373328506851786,1.5262667149314821,1,1
Burdette M.,Sharapova M.,['p2'],['N'],[],['31/08/2012'],['31/08/2012'],nan,1.0,0.0847612195314672,0.9152387804685327,0,1
Puchkova O.,Sharapova M.,['p2'],['N'],[],['14/01/2013'],['14/01/2013'],nan,1.0,0.028027420416546062,0.971972579583454,0,1
Sharapova M.,Vekic D.,"['p1', 'p2']","['N', 'N']",[],"['31/05/2018', '21/01/2020']","['31/05/2018', '21/01/2020']",inf,1.0,1.6198967192441627,0.38010328075583716,1,1
Bouchard E.,Sharapova M.,"['p2', 'p2', 'p2']","['N', 'N', 'N']",[],"['31/05/2013', '05/06/2014', '27/01/2015']","['31/05/2013', '05/06/2014', '27/01/2015']",nan,1.0,0.42454902238144143,2.5754509776185586,0,3
Maria T.,Sharapova M.,['p2'],['N'],[],['16/01/2018'],['16/01/2018'],nan,1.0,0.03201186883371032,0.9679881311662897,0,1
Diyas Z.,Sharapova M.,"['p2', 'p2']","['N', 'N']",[],"['23/01/2015', '06/07/2015']","['23/01/2015', '06/07/2015']",nan,1.0,0.1521577641670566,1.8478422358329434,0,2
Bencic B.,Sharapova M.,['p2'],['N'],[],['24/01/2016'],['24/01/2016'],nan,1.0,0.34145320091440406,0.658546799085596,0,1
Sasnovich A.,Sharapova M.,['p2'],['N'],[],['20/01/2016'],['20/01/2016'],nan,1.0,0.08786589153377566,0.9121341084662242,0,1
Hogenkamp R.,Sharapova M.,"['p2', 'p2']","['N', 'N']",[],"['01/07/2015', '29/05/2018']","['01/07/2015', '29/05/2018']",nan,1.0,0.08958478263066794,1.9104152173693323,0,2
Ostapenko J.,Sharapova M.,['p2'],['N'],[],['02/09/2018'],['02/09/2018'],nan,1.0,0.35013556694102604,0.649864433058974,0,1
Hibino N.,Sharapova M.,['p2'],['N'],[],['18/01/2016'],['18/01/2016'],nan,1.0,0.06803179699095525,0.9319682030090447,0,1
Kenin S.,Sharapova M.,['p2'],['N'],[],['02/09/2017'],['02/09/2017'],nan,1.0,0.055758655782660455,0.9442413442173396,0,1
Peterson R.,Sharapova M.,['p2'],['N'],[],['16/01/2019'],['16/01/2019'],nan,1.0,0.1188473845155205,0.8811526154844794,0,1
Dart H.,Sharapova M.,['p2'],['N'],[],['14/01/2019'],['14/01/2019'],nan,1.0,0.07118118149713777,0.9288188185028623,0,1
Williams S.,Wozniak A.,['p1'],['N'],[],['01/06/2009'],['01/06/2009'],nan,1.0,0.9130367531923402,0.08696324680765971,1,0
Safarova L.,Williams S.,"['p2', 'p2']","['N', 'N']",[],"['06/06/2015', '19/01/2017']","['06/06/2015', '19/01/2017']",nan,1.0,0.13193188638873912,1.868068113611261,0,2
Williams S.,Yuan M.,"['p1', 'p1']","['N', 'N']",[],"['16/01/2008', '20/01/2009']","['16/01/2008', '20/01/2009']",nan,1.0,1.8637800877696833,0.13621991223031674,2,0
Peng S.,Williams S.,['p2'],['N'],[],['24/01/2009'],['24/01/2009'],nan,1.0,0.06537785848565364,0.9346221415143463,0,1
