player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Hibino N.,Stephens S.,['p1'],['U'],['UW'],['21/09/2020'],['21/09/2020'],nan,1.0,0.32350652081513165,0.6764934791848684,1,0
Alexandrova E.,Stephens S.,['p2'],['N'],[],['08/01/2019'],['08/01/2019'],nan,1.0,0.2031438340823198,0.7968561659176802,0,1
Soler-Espinosa S.,Stephens S.,['p2'],['N'],[],['06/05/2018'],['06/05/2018'],nan,1.0,0.045354100668071044,0.9546458993319289,0,1
Mertens E.,Stephens S.,"['p1', 'p2']","['U', 'N']",['UW'],"['16/08/2018', '03/09/2018']","['16/08/2018', '03/09/2018']",0.0,1.0,0.9722126960891031,1.027787303910897,1,1
Kalinskaya A.,Stephens S.,['p1'],['U'],['UW'],['28/08/2019'],['28/08/2019'],nan,1.0,0.13050233404238737,0.8694976659576127,1,0
Stephens S.,Zarazua R.,['p2'],['U'],['UL'],['26/02/2020'],['26/02/2020'],nan,1.0,0.8355896163111145,0.16441038368888541,0,1
Buzarnescu M.,Stephens S.,['p2'],['N'],[],['02/09/2020'],['02/09/2020'],nan,1.0,0.3724553982652228,0.6275446017347773,0,1
Samsonova L.,Stephens S.,['p1'],['U'],['UW'],['07/01/2020'],['07/01/2020'],nan,1.0,0.19140303916967147,0.8085969608303286,1,0
Badosa P.,Stephens S.,['p1'],['U'],['UW'],['01/10/2020'],['01/10/2020'],nan,1.0,0.5682341553137181,0.4317658446862819,1,0
Falconi I.,Rodionova Ar.,['p1'],['N'],[],['11/06/2018'],['11/06/2018'],nan,1.0,0.5258618653014845,0.47413813469851546,1,0
Falconi I.,Han X.,['p1'],['N'],[],['17/01/2017'],['17/01/2017'],nan,1.0,0.6209600986853259,0.37903990131467413,1,0
Broady N.,Falconi I.,['p1'],['U'],['UW'],['19/07/2016'],['19/07/2016'],nan,1.0,0.37663254604336144,0.6233674539566385,1,0
Buyukakcay C.,Falconi I.,['p1'],['N'],[],['29/08/2016'],['29/08/2016'],nan,1.0,0.4974027686414967,0.5025972313585032,1,0
Falconi I.,Tomljanovic A.,"['p2', 'p1']","['N', 'U']",['UW'],"['10/09/2014', '11/03/2015']","['10/09/2014', '11/03/2015']",0.0,1.0,0.585998013944208,1.414001986055792,1,1
Falconi I.,Riske A.,['p1'],['N'],[],['12/09/2011'],['12/09/2011'],nan,1.0,0.6415530266351849,0.3584469733648152,1,0
Doi M.,Falconi I.,['p2'],['U'],['UL'],['18/05/2016'],['18/05/2016'],nan,1.0,0.6154561538155418,0.3845438461844583,0,1
Babos T.,Falconi I.,['p2'],['N'],[],['13/06/2012'],['13/06/2012'],nan,1.0,0.5943497560733972,0.40565024392660276,0,1
Falconi I.,Pliskova Ka.,['p2'],['N'],[],['29/06/2015'],['29/06/2015'],nan,1.0,0.16634980313622663,0.8336501968637734,0,1
Barthel M.,Falconi I.,['p2'],['N'],[],['24/05/2016'],['24/05/2016'],nan,1.0,0.5811250276824418,0.4188749723175581,0,1
Falconi I.,Puig M.,['p1'],['U'],['UW'],['25/03/2015'],['25/03/2015'],nan,1.0,0.32801545742621135,0.6719845425737886,1,0
Falconi I.,Van Uytvanck A.,['p2'],['N'],[],['01/03/2016'],['01/03/2016'],nan,1.0,0.39212326137833425,0.6078767386216658,0,1
Falconi I.,Giorgi C.,"['p1', 'p2']","['U', 'N']",['UW'],"['31/07/2012', '08/06/2015']","['31/07/2012', '08/06/2015']",0.0,1.0,0.6628374678380906,1.3371625321619094,1,1
Falconi I.,Zheng S.,['p2'],['U'],['UL'],['17/09/2015'],['17/09/2015'],nan,1.0,0.6302768547940745,0.36972314520592553,0,1
Cadantu A.,Falconi I.,['p2'],['N'],[],['12/06/2012'],['12/06/2012'],nan,1.0,0.6514785570781159,0.34852144292188425,0,1
Barty A.,Falconi I.,['p1'],['N'],[],['27/02/2017'],['27/02/2017'],nan,1.0,0.645225706436845,0.3547742935631551,1,0
Falconi I.,Pfizenmaier D.,['p1'],['N'],[],['15/04/2015'],['15/04/2015'],nan,1.0,0.447285637766083,0.552714362233917,1,0
Falconi I.,Min G.,['p2'],['N'],[],['09/07/2014'],['09/07/2014'],nan,1.0,0.6773966755753452,0.3226033244246548,0,1
Falconi I.,Gavrilova D.,"['p1', 'p2']","['U', 'N']",['UW'],"['04/10/2015', '15/01/2018']","['04/10/2015', '15/01/2018']",0.0,1.0,0.39364857855098156,1.6063514214490184,1,1
Falconi I.,Gibbs N.,['p2'],['N'],[],['19/01/2017'],['19/01/2017'],nan,1.0,0.5043264651212483,0.49567353487875176,0,1
Falconi I.,Witthoeft C.,"['p2', 'p2']","['U', 'N']",['UL'],"['09/03/2016', '23/02/2017']","['09/03/2016', '23/02/2017']",nan,1.0,0.9175702657141851,1.082429734285815,0,2
Falconi I.,Svitolina E.,['p2'],['N'],[],['17/04/2015'],['17/04/2015'],nan,1.0,0.18138581266868442,0.8186141873313156,0,1
Crawford S.,Falconi I.,['p2'],['N'],[],['31/08/2015'],['31/08/2015'],nan,1.0,0.2813110263381221,0.7186889736618778,0,1
Falconi I.,Muguruza G.,"['p2', 'p2']","['N', 'N']",[],"['13/03/2015', '07/10/2015']","['13/03/2015', '07/10/2015']",nan,1.0,0.2209411516952015,1.7790588483047984,0,2
Duan Y.Y.,Falconi I.,['p1'],['N'],[],['09/01/2017'],['09/01/2017'],nan,1.0,0.5201867539205529,0.4798132460794471,1,0
Falconi I.,Townsend T.,['p1'],['N'],[],['04/08/2015'],['04/08/2015'],nan,1.0,0.4092003419561786,0.5907996580438213,1,0
Falconi I.,Schmiedlova A.,['p2'],['N'],[],['09/04/2018'],['09/04/2018'],nan,1.0,0.45883412393000617,0.5411658760699938,0,1
Falconi I.,Maria T.,['p2'],['U'],['UL'],['06/04/2015'],['06/04/2015'],nan,1.0,0.45345606861486426,0.5465439313851357,0,1
Falconi I.,Vickery S.,['p2'],['N'],[],['02/04/2018'],['02/04/2018'],nan,1.0,0.24315099845055094,0.756849001549449,0,1
Arruabarrena L.,Falconi I.,"['p1', 'p2']","['U', 'U']","['UW', 'UL']","['12/10/2015', '16/04/2016']","['12/10/2015', '16/04/2016']",inf,1.0,1.0559495584257625,0.9440504415742375,1,1
Falconi I.,Jakupovic D.,['p2'],['U'],['UL'],['11/04/2017'],['11/04/2017'],nan,1.0,0.4419690106875638,0.5580309893124361,0,1
Falconi I.,Siniakova K.,['p2'],['U'],['UL'],['22/09/2015'],['22/09/2015'],nan,1.0,0.6563573682841779,0.34364263171582216,0,1
Falconi I.,Osaka N.,['p1'],['N'],[],['15/09/2015'],['15/09/2015'],nan,1.0,0.42955105379191394,0.5704489462080862,1,0
Falconi I.,Soler-Espinosa S.,['p1'],['N'],[],['17/04/2016'],['17/04/2016'],nan,1.0,0.32555434601169975,0.6744456539883004,1,0
Buzarnescu M.,Falconi I.,['p1'],['N'],[],['13/06/2018'],['13/06/2018'],nan,1.0,0.8683974724175303,0.13160252758246968,1,0
Barthel M.,Minella M.,"['p1', 'p1']","['N', 'N']",[],"['15/10/2012', '13/10/2014']","['15/10/2012', '13/10/2014']",nan,1.0,1.482193527068007,0.517806472931993,2,0
