player1,player2,results_set,upset_results_set,num_runs_s1,num_non_upset,num_upsets,num_matches,ww_z_s1,p_val_1_s1,p_val_2_s1,num_runs_s2,num_uw,num_ul,ww_z_s2,p_val_1_s2,p_val_2_s2,p_val_1_s1_adj,p_val_2_s1_adj,p_val_1_s2_adj,p_val_2_s2_adj
Gasquet R.,Mahut N.,"[('2007-05-29', 'N'), ('2007-06-27', 'N'), ('2010-11-08', 'N'), ('2016-03-12', 'N')]",[],1,,,,,,,,,,,,,
Baker B.,Gasquet R.,"[('2012-10-08', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Rochus C.,"[('2007-10-24', 'N'), ('2009-04-22', 'U'), ('2009-09-24', 'N')]","[('2009-04-22', 'UL')]",3,2,1,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Gasquet R.,Santoro F.,"[('2006-08-07', 'N'), ('2007-09-29', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Llodra M.,"[('2008-07-21', 'N'), ('2009-03-14', 'N'), ('2013-10-23', 'U')]","[('2013-10-23', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Fish M.,Gasquet R.,"[('2008-06-24', 'N'), ('2008-10-14', 'N'), ('2010-08-19', 'N'), ('2011-03-27', 'U'), ('2011-08-18', 'N'), ('2012-08-11', 'N')]","[('2011-03-27', 'UW')]",3,5,1,6,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Hewitt L.,"[('2006-09-05', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Lu Y.H.,"[('2008-09-25', 'N'), ('2010-11-02', 'N'), ('2017-10-05', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Soeda G.,"[('2012-02-21', 'N'), ('2013-06-27', 'N')]",[],1,,,,,,,,,,,,,
Gabashvili T.,Gasquet R.,"[('2008-09-12', 'N'), ('2013-10-18', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Kunitsyn I.,"[('2011-06-22', 'N'), ('2012-02-23', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Gicquel M.,"[('2006-10-29', 'N'), ('2007-02-15', 'N'), ('2008-06-17', 'U'), ('2009-01-04', 'N')]","[('2008-06-17', 'UL')]",3,3,1,4,1.0,0.15865525393145707,0.31731050786291415,,,,,,,
Berrer M.,Gasquet R.,"[('2009-09-22', 'N'), ('2010-08-18', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Stakhovsky S.,"[('2006-10-03', 'N'), ('2010-08-09', 'U'), ('2011-08-29', 'N'), ('2013-05-27', 'N')]","[('2010-08-09', 'UL')]",3,3,1,4,1.0,0.15865525393145707,0.31731050786291415,,,,,,,
Gasquet R.,Guccione C.,"[('2007-01-05', 'U')]","[('2007-01-05', 'UL')]",1,,,,,,,,,,,,,
Gasquet R.,Lorenzi P.,"[('2011-03-25', 'N'), ('2012-05-02', 'N'), ('2012-05-16', 'N'), ('2014-08-29', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Istomin D.,"[('2009-01-22', 'N'), ('2011-04-11', 'N'), ('2012-01-12', 'U'), ('2014-06-20', 'N'), ('2014-08-26', 'N'), ('2015-02-06', 'N'), ('2017-09-19', 'U')]","[('2012-01-12', 'UL'), ('2017-09-19', 'UL')]",4,5,2,7,0.15191090506254992,0.43962860356241545,0.8792572071248309,,,,,,,
Gasquet R.,Navarro-Pastor I.,"[('2006-06-20', 'N')]",[],1,,,,,,,,,,,,,
Del Potro J.M.,Gasquet R.,"[('2007-03-11', 'N'), ('2008-07-13', 'U'), ('2008-10-04', 'N'), ('2012-02-24', 'N'), ('2012-05-06', 'N'), ('2012-10-27', 'N'), ('2013-11-04', 'N')]","[('2008-07-13', 'UW')]",3,6,1,7,0.6324555320336755,0.26354462843276916,0.5270892568655383,,,,,,,
Fognini F.,Gasquet R.,"[('2007-09-27', 'N'), ('2012-01-11', 'N'), ('2013-04-19', 'U'), ('2018-07-22', 'N')]","[('2013-04-19', 'UW')]",3,3,1,4,1.0,0.15865525393145707,0.31731050786291415,,,,,,,
Gasquet R.,Gimeno-Traver D.,"[('2011-05-02', 'U'), ('2013-05-07', 'U')]","[('2011-05-02', 'UL'), ('2013-05-07', 'UL')]",1,,,,,,,,,,,,,
Gasquet R.,Safin M.,"[('2006-10-24', 'U'), ('2009-02-24', 'N'), ('2009-10-28', 'U')]","[('2006-10-24', 'UW'), ('2009-10-28', 'UL')]",3,1,2,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Gasquet R.,Przysiezny M.,"[('2013-05-31', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Gil F.,"[('2007-05-03', 'N')]",[],1,,,,,,,,,,,,,
Bolelli S.,Gasquet R.,"[('2008-02-13', 'N'), ('2008-06-11', 'N'), ('2009-02-25', 'N'), ('2011-06-24', 'N'), ('2015-01-07', 'N'), ('2015-06-15', 'N')]",[],1,,,,,,,,,,,,,
Federer R.,Gasquet R.,"[('2006-03-16', 'N'), ('2006-06-15', 'N'), ('2006-06-27', 'N'), ('2006-08-13', 'N'), ('2007-07-07', 'N'), ('2010-11-10', 'N'), ('2011-02-25', 'N'), ('2011-05-12', 'U'), ('2011-11-10', 'N'), ('2012-05-10', 'N'), ('2013-11-07', 'N'), ('2014-03-25', 'N'), ('2015-09-10', 'N'), ('2017-10-13', 'N'), ('2018-01-20', 'N'), ('2019-05-07', 'N')]","[('2011-05-12', 'UL')]",3,15,1,16,0.3779644730092272,0.3527284930556367,0.7054569861112734,,,,,,,
Gasquet R.,Roitman S.,"[('2007-08-27', 'N')]",[],1,,,,,,,,,,,,,
Chardy J.,Gasquet R.,"[('2009-01-15', 'N'), ('2014-10-06', 'N'), ('2015-10-23', 'N'), ('2018-03-23', 'N'), ('2018-04-17', 'N'), ('2018-06-17', 'N'), ('2019-05-14', 'N'), ('2019-07-24', 'N')]",[],1,,,,,,,,,,,,,
Becker B.,Gasquet R.,"[('2007-01-10', 'N'), ('2010-01-13', 'N')]",[],1,,,,,,,,,,,,,
Chiudinelli M.,Gasquet R.,"[('2006-09-03', 'N'), ('2012-10-24', 'U')]","[('2012-10-24', 'UL')]",2,1,1,2,,,,,,,,,,
Cilic M.,Gasquet R.,"[('2013-04-18', 'N'), ('2015-08-20', 'N'), ('2016-03-16', 'U')]","[('2016-03-16', 'UW')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Zverev M.,"[('2016-09-30', 'N'), ('2018-04-19', 'N'), ('2019-05-27', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Granollers M.,"[('2011-05-25', 'N'), ('2013-06-25', 'N'), ('2019-09-17', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Querrey S.,"[('2008-04-24', 'U'), ('2013-05-12', 'N'), ('2016-10-05', 'N'), ('2017-10-03', 'U')]","[('2008-04-24', 'UL'), ('2017-10-03', 'UW')]",3,2,2,4,0.0,0.5,1.0,,,,,,,
Gasquet R.,Junqueira D.,"[('2009-01-20', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Haase R.,"[('2012-10-22', 'N'), ('2014-06-10', 'U'), ('2015-09-03', 'N'), ('2017-02-21', 'N'), ('2017-06-23', 'N'), ('2017-10-09', 'N')]","[('2014-06-10', 'UL')]",3,5,1,6,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Cipolla F.,Gasquet R.,"[('2012-02-13', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Russell M.,"[('2013-08-26', 'N')]",[],1,,,,,,,,,,,,,
Crivoi V.,Gasquet R.,"[('2008-09-11', 'N'), ('2009-09-30', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Troicki V.,"[('2010-11-05', 'N'), ('2011-01-13', 'N'), ('2012-05-09', 'N'), ('2013-02-13', 'N'), ('2017-02-15', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Gulbis E.,"[('2009-04-29', 'N'), ('2010-10-13', 'N'), ('2014-02-22', 'U'), ('2016-02-03', 'N'), ('2016-02-18', 'N')]","[('2014-02-22', 'UL')]",3,4,1,5,0.8164965809277259,0.20710808912126266,0.4142161782425253,,,,,,,
Gasquet R.,Rosol L.,"[('2008-07-09', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Sela D.,"[('2007-10-05', 'N'), ('2014-07-31', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Tsonga J.W.,"[('2007-07-04', 'N'), ('2007-10-25', 'U'), ('2007-10-31', 'N'), ('2008-01-20', 'U'), ('2009-01-09', 'U'), ('2009-04-29', 'U'), ('2009-10-08', 'N'), ('2013-01-21', 'N')]","[('2007-10-25', 'UL'), ('2008-01-20', 'UL'), ('2009-01-09', 'UW'), ('2009-04-29', 'UW')]",5,4,4,8,0.0,0.5,1.0,,,,,,,
Gasquet R.,Guez D.,"[('2014-01-13', 'N')]",[],1,,,,,,,,,,,,,
Andujar P.,Gasquet R.,"[('2015-01-05', 'N')]",[],1,,,,,,,,,,,,,
De Bakker T.,Gasquet R.,"[('2010-10-05', 'N'), ('2014-02-12', 'N')]",[],1,,,,,,,,,,,,,
Canas G.,Gasquet R.,"[('2007-03-26', 'U')]","[('2007-03-26', 'UW')]",1,,,,,,,,,,,,,
Gasquet R.,Roger-Vasselin E.,"[('2007-06-29', 'N'), ('2011-01-04', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Giraldo S.,"[('2008-10-21', 'N'), ('2011-06-20', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Lacko L.,"[('2010-05-18', 'N'), ('2013-01-03', 'N'), ('2013-09-26', 'N')]",[],1,,,,,,,,,,,,,
Darcis S.,Gasquet R.,"[('2008-10-23', 'U')]","[('2008-10-23', 'UW')]",1,,,,,,,,,,,,,
Gasquet R.,Nishikori K.,"[('2008-10-02', 'N'), ('2010-06-07', 'N'), ('2013-08-09', 'N'), ('2013-10-31', 'N'), ('2014-08-02', 'U'), ('2016-05-05', 'N'), ('2016-05-12', 'N'), ('2016-05-29', 'U'), ('2019-08-07', 'U')]","[('2014-08-02', 'UW'), ('2016-05-29', 'UW'), ('2019-08-07', 'UW')]",4,6,3,9,0.8164965809277261,0.2071080891212626,0.4142161782425252,,,,,,,
Gasquet R.,Isner J.,"[('2010-05-07', 'U'), ('2013-08-14', 'N'), ('2017-06-29', 'N')]","[('2010-05-07', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Klizan M.,"[('2013-08-07', 'N'), ('2014-06-19', 'N')]",[],1,,,,,,,,,,,,,
Anderson K.,Gasquet R.,"[('2010-09-04', 'N'), ('2011-08-17', 'N'), ('2011-11-08', 'U'), ('2012-10-31', 'U'), ('2014-03-23', 'N'), ('2015-01-23', 'U'), ('2015-05-30', 'N'), ('2016-08-18', 'U'), ('2017-05-05', 'U'), ('2017-06-29', 'U')]","[('2011-11-08', 'UL'), ('2012-10-31', 'UW'), ('2015-01-23', 'UW'), ('2016-08-18', 'UW'), ('2017-05-05', 'UW'), ('2017-06-29', 'UL')]",6,4,6,10,0.14048787173725422,0.44413726720456553,0.8882745344091311,,,,,,,
Cuevas P.,Gasquet R.,"[('2011-03-13', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Petzschner P.,"[('2009-09-25', 'U'), ('2009-10-07', 'N')]","[('2009-09-25', 'UW')]",2,1,1,2,,,,,,,,,,
Gasquet R.,Kamke T.,"[('2010-11-04', 'N'), ('2012-06-25', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Golubev A.,"[('2010-04-08', 'N')]",[],1,,,,,,,,,,,,,
Bellucci T.,Gasquet R.,"[('2011-05-27', 'N'), ('2011-08-10', 'N'), ('2012-05-08', 'N'), ('2016-05-23', 'N')]",[],1,,,,,,,,,,,,,
Dodig I.,Gasquet R.,"[('2013-01-19', 'N'), ('2014-02-21', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Kavcic B.,"[('2011-04-20', 'N'), ('2014-02-19', 'N'), ('2018-01-16', 'N')]",[],1,,,,,,,,,,,,,
Brands D.,Gasquet R.,"[('2010-07-28', 'N'), ('2013-01-04', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Kukushkin M.,"[('2012-08-08', 'N'), ('2013-10-20', 'N'), ('2019-06-14', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Mannarino A.,"[('2011-01-19', 'N'), ('2016-08-16', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Groth S.,"[('2014-07-18', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Mayer L.,"[('2015-11-04', 'N'), ('2017-08-30', 'U')]","[('2017-08-30', 'UL')]",2,1,1,2,,,,,,,,,,
Gasquet R.,Janowicz J.,"[('2013-03-11', 'N'), ('2013-05-16', 'U'), ('2014-02-08', 'N')]","[('2013-05-16', 'UL')]",3,2,1,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Dimitrov G.,Gasquet R.,"[('2011-02-21', 'U'), ('2012-05-31', 'N'), ('2012-09-27', 'N'), ('2013-05-14', 'N'), ('2015-07-03', 'U'), ('2017-01-21', 'N'), ('2017-11-01', 'N')]","[('2011-02-21', 'UL'), ('2015-07-03', 'UL')]",4,5,2,7,0.15191090506254992,0.43962860356241545,0.8792572071248309,,,,,,,
Gasquet R.,Tomic B.,"[('2012-09-28', 'N'), ('2012-10-04', 'N'), ('2013-03-10', 'N'), ('2013-06-29', 'U'), ('2014-05-27', 'N'), ('2014-06-18', 'N'), ('2015-09-05', 'N'), ('2015-10-15', 'U'), ('2017-06-21', 'N'), ('2018-06-16', 'N')]","[('2013-06-29', 'UL'), ('2015-10-15', 'UL')]",5,8,2,10,0.9045340337332907,0.18285614814075668,0.36571229628151336,,,,,,,
Evans D.,Gasquet R.,"[('2016-08-23', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Sugita Y.,"[('2017-04-25', 'U'), ('2018-08-28', 'N')]","[('2017-04-25', 'UL')]",2,1,1,2,,,,,,,,,,
Donskoy E.,Gasquet R.,"[('2013-10-17', 'N'), ('2018-06-14', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Millman J.,"[('2016-08-25', 'U')]","[('2016-08-25', 'UL')]",1,,,,,,,,,,,,,
Ebden M.,Gasquet R.,"[('2010-01-06', 'N'), ('2011-01-11', 'N'), ('2012-10-02', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Reister J.,"[('2010-10-25', 'N')]",[],1,,,,,,,,,,,,,
Dolgopolov O.,Gasquet R.,"[('2010-05-19', 'N'), ('2011-08-15', 'N'), ('2016-03-14', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Robert S.,"[('2013-08-29', 'N'), ('2016-08-24', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Matosevic M.,"[('2012-06-19', 'U'), ('2015-04-28', 'N')]","[('2012-06-19', 'UL')]",2,1,1,2,,,,,,,,,,
Cervantes I.,Gasquet R.,"[('2016-10-19', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Zemlja G.,"[('2013-01-02', 'N')]",[],1,,,,,,,,,,,,,
Brown D.,Gasquet R.,"[('2016-02-06', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Smyczek T.,"[('2014-08-01', 'N')]",[],1,,,,,,,,,,,,,
Bemelmans R.,Gasquet R.,"[('2012-06-27', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Ramos-Vinolas A.,"[('2016-03-26', 'N'), ('2016-07-03', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Gojowczyk P.,"[('2019-06-18', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Munoz-De La Nava D.,"[('2012-05-04', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Paire B.,"[('2013-02-10', 'N'), ('2013-04-16', 'N'), ('2016-03-27', 'N'), ('2017-02-11', 'N'), ('2017-10-30', 'N'), ('2018-05-14', 'U'), ('2018-07-24', 'N'), ('2019-08-05', 'U'), ('2019-09-18', 'U'), ('2020-02-26', 'N')]","[('2018-05-14', 'UL'), ('2019-08-05', 'UW'), ('2019-09-18', 'UL')]",5,7,3,10,0.16366341767699444,0.4349980588106947,0.8699961176213894,,,,,,,
Bubka S.,Gasquet R.,"[('2011-02-23', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Raonic M.,"[('2012-08-15', 'N'), ('2013-09-02', 'U'), ('2013-09-28', 'U'), ('2015-06-17', 'N')]","[('2013-09-02', 'UW'), ('2013-09-28', 'UL')]",3,2,2,4,0.0,0.5,1.0,,,,,,,
Fabbiano T.,Gasquet R.,"[('2015-05-11', 'N'), ('2018-04-09', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Zhang Z.,"[('2012-10-04', 'U')]","[('2012-10-04', 'UL')]",1,,,,,,,,,,,,,
Bautista R.,Gasquet R.,"[('2014-10-29', 'U'), ('2015-02-25', 'N'), ('2015-10-06', 'U')]","[('2014-10-29', 'UW'), ('2015-10-06', 'UW')]",3,1,2,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Gasquet R.,Lajovic D.,"[('2018-05-08', 'U')]","[('2018-05-08', 'UL')]",1,,,,,,,,,,,,,
Gasquet R.,Ramos A.,"[('2012-03-10', 'U'), ('2012-03-26', 'N'), ('2012-05-05', 'N')]","[('2012-03-10', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Stebe C.M.,"[('2012-03-24', 'N')]",[],1,,,,,,,,,,,,,
De Schepper K.,Gasquet R.,"[('2015-04-29', 'N'), ('2015-07-01', 'N'), ('2017-02-10', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Jaziri M.,"[('2017-02-09', 'N'), ('2018-05-31', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Pospisil V.,"[('2013-10-08', 'U'), ('2014-08-03', 'U'), ('2014-08-05', 'N'), ('2015-10-14', 'N'), ('2020-11-13', 'N')]","[('2013-10-08', 'UL'), ('2014-08-03', 'UL')]",2,3,2,5,1.5275252316519465,0.06331522897380863,0.12663045794761726,,,,,,,
Gasquet R.,Goffin D.,"[('2018-02-10', 'U'), ('2019-08-17', 'N'), ('2019-10-08', 'N')]","[('2018-02-10', 'UW')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Zopp J.,"[('2012-05-29', 'N')]",[],1,,,,,,,,,,,,,
Bedene A.,Gasquet R.,"[('2016-06-28', 'N'), ('2019-06-11', 'N')]",[],1,,,,,,,,,,,,,
Duckworth J.,Gasquet R.,"[('2014-06-24', 'N'), ('2015-01-21', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Sock J.,"[('2015-08-07', 'U'), ('2015-10-24', 'U'), ('2016-11-03', 'U')]","[('2015-08-07', 'UL'), ('2015-10-24', 'UL'), ('2016-11-03', 'UL')]",1,,,,,,,,,,,,,
Gasquet R.,Johnson S.,"[('2012-09-02', 'N'), ('2016-06-13', 'U'), ('2016-11-01', 'N')]","[('2016-06-13', 'UL')]",3,2,1,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Gasquet R.,Olivetti A.,"[('2014-02-07', 'N')]",[],1,,,,,,,,,,,,,
Delbonis F.,Gasquet R.,"[('2019-08-14', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Laaksonen H.,"[('2018-07-21', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Thiem D.,"[('2015-10-29', 'N'), ('2017-10-26', 'U'), ('2019-10-01', 'N')]","[('2017-10-26', 'UW')]",3,2,1,3,1.4142135623730956,0.07864960352514248,0.15729920705028497,,,,,,,
Gasquet R.,Klahn B.,"[('2012-08-31', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Smith J.P.,"[('2017-08-14', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Schwartzman D.,"[('2016-10-23', 'N'), ('2018-04-18', 'U'), ('2019-08-15', 'U'), ('2020-11-04', 'N')]","[('2018-04-18', 'UW'), ('2019-08-15', 'UW')]",3,2,2,4,0.0,0.5,1.0,,,,,,,
Gasquet R.,Pouille L.,"[('2015-02-04', 'N'), ('2016-04-13', 'U'), ('2017-02-25', 'U'), ('2017-10-27', 'U'), ('2018-02-11', 'U'), ('2019-07-02', 'N')]","[('2016-04-13', 'UL'), ('2017-02-25', 'UL'), ('2017-10-27', 'UL'), ('2018-02-11', 'UL')]",3,2,4,6,0.7071067811865474,0.2397500610934768,0.4795001221869536,,,,,,,
Gasquet R.,Melzer G.,"[('2018-07-19', 'N')]",[],1,,,,,,,,,,,,,
Carballes Baena R.,Gasquet R.,"[('2016-05-02', 'N'), ('2020-11-10', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Struff J.L.,"[('2016-10-21', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Kyrgios N.,"[('2014-06-26', 'U'), ('2015-05-03', 'N'), ('2015-07-06', 'N'), ('2015-08-18', 'N'), ('2016-02-19', 'U'), ('2016-05-27', 'U')]","[('2014-06-26', 'UL'), ('2016-02-19', 'UL'), ('2016-05-27', 'UW')]",3,3,3,6,0.9128709291752769,0.18065521426308934,0.3613104285261787,,,,,,,
Gasquet R.,Vesely J.,"[('2015-10-27', 'N')]",[],1,,,,,,,,,,,,,
Edmund K.,Gasquet R.,"[('2016-08-29', 'U'), ('2016-10-22', 'N'), ('2018-04-14', 'N')]","[('2016-08-29', 'UW')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Gonzalez A.,"[('2014-03-21', 'N')]",[],1,,,,,,,,,,,,,
Estrella Burgos V.,Gasquet R.,"[('2014-07-18', 'U'), ('2017-06-01', 'N'), ('2018-01-02', 'N')]","[('2014-07-18', 'UW')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Herbert P.H.,"[('2018-02-08', 'N')]",[],1,,,,,,,,,,,,,
Chung H.,Gasquet R.,"[('2017-10-10', 'U')]","[('2017-10-10', 'UL')]",1,,,,,,,,,,,,,
Gasquet R.,Thompson J.,"[('2019-06-16', 'U')]","[('2019-06-16', 'UL')]",1,,,,,,,,,,,,,
Dzumhur D.,Gasquet R.,"[('2018-02-09', 'N')]",[],1,,,,,,,,,,,,,
Coric B.,Gasquet R.,"[('2018-02-27', 'U')]","[('2018-02-27', 'UW')]",1,,,,,,,,,,,,,
Gasquet R.,Kokkinakis T.,"[('2015-08-19', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Zverev A.,"[('2017-02-12', 'U'), ('2017-06-24', 'N'), ('2017-08-09', 'N'), ('2018-04-20', 'N')]","[('2017-02-12', 'UL')]",2,3,1,4,1.0,0.15865525393145707,0.31731050786291415,,,,,,,
Gasquet R.,Londero J.I.,"[('2019-05-29', 'U'), ('2019-07-19', 'N'), ('2019-10-22', 'N')]","[('2019-05-29', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Gasquet R.,Jarry N.,"[('2019-06-14', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Tiafoe F.,"[('2017-06-28', 'N')]",[],1,,,,,,,,,,,,,
Djere L.,Gasquet R.,"[('2018-08-31', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Novak D.,"[('2019-07-18', 'N')]",[],1,,,,,,,,,,,,,
Fratangelo B.,Gasquet R.,"[('2016-05-25', 'N')]",[],1,,,,,,,,,,,,,
Fritz T.,Gasquet R.,"[('2020-11-03', 'U')]","[('2020-11-03', 'UL')]",1,,,,,,,,,,,,,
Carreno Busta P.,Gasquet R.,"[('2016-10-07', 'U'), ('2018-08-13', 'N')]","[('2016-10-07', 'UW')]",2,1,1,2,,,,,,,,,,
Bautista Agut R.,Gasquet R.,"[('2019-06-20', 'N'), ('2019-08-09', 'N'), ('2019-08-16', 'U'), ('2019-10-24', 'N'), ('2020-08-24', 'N'), ('2020-09-29', 'N')]","[('2019-08-16', 'UL')]",3,5,1,6,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Caruso S.,Gasquet R.,"[('2020-11-12', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Sonego L.,"[('2018-01-18', 'N'), ('2018-04-25', 'U')]","[('2018-04-25', 'UL')]",2,1,1,2,,,,,,,,,,
Gasquet R.,Medvedev D.,"[('2018-02-07', 'N'), ('2020-10-14', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Ruud C.,"[('2018-07-20', 'N')]",[],1,,,,,,,,,,,,,
De Minaur A.,Gasquet R.,"[('2020-09-03', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Tsitsipas S.,"[('2018-01-03', 'U'), ('2018-06-15', 'N')]","[('2018-01-03', 'UL')]",2,1,1,2,,,,,,,,,,
Gasquet R.,Ymer M.,"[('2020-02-17', 'N')]",[],1,,,,,,,,,,,,,
Berrettini M.,Gasquet R.,"[('2019-08-27', 'U')]","[('2019-08-27', 'UW')]",1,,,,,,,,,,,,,
Gasquet R.,Harris L.,"[('2020-02-24', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Schnur B.,"[('2017-08-07', 'N')]",[],1,,,,,,,,,,,,,
Gasquet R.,Kwon S.W.,"[('2019-10-15', 'U')]","[('2019-10-15', 'UL')]",1,,,,,,,,,,,,,
Davidovich Fokina A.,Gasquet R.,"[('2019-05-06', 'U')]","[('2019-05-06', 'UL')]",1,,,,,,,,,,,,,
Rochus O.,Vik R.,"[('2005-08-30', 'N')]",[],1,,,,,,,,,,,,,
Rochus O.,Sanguinetti D.,"[('2006-01-02', 'U')]","[('2006-01-02', 'UL')]",1,,,,,,,,,,,,,
Rochus O.,Simon G.,"[('2006-08-22', 'N'), ('2010-02-16', 'U')]","[('2010-02-16', 'UW')]",2,1,1,2,,,,,,,,,,
Rochus O.,Vliegen K.,"[('2006-05-07', 'U')]","[('2006-05-07', 'UW')]",1,,,,,,,,,,,,,
Phau B.,Rochus O.,"[('2012-01-16', 'N')]",[],1,,,,,,,,,,,,,
Berlocq C.,Rochus O.,"[('2011-06-16', 'N')]",[],1,,,,,,,,,,,,,
Rochus O.,Vicente F.,"[('2009-06-09', 'N')]",[],1,,,,,,,,,,,,,
Benneteau J.,Rochus O.,"[('2005-10-13', 'N'), ('2012-08-28', 'N')]",[],1,,,,,,,,,,,,,
Kohlschreiber P.,Rochus O.,"[('2012-01-13', 'U'), ('2012-01-31', 'N'), ('2012-02-28', 'N')]","[('2012-01-13', 'UL')]",2,2,1,3,0.7071067811865469,0.2397500610934769,0.4795001221869538,,,,,,,
Ramirez-Hidalgo R.,Rochus O.,"[('2006-05-04', 'N')]",[],1,,,,,,,,,,,,,
Mathieu P.H.,Rochus O.,"[('2005-08-11', 'U'), ('2007-05-14', 'N')]","[('2005-08-11', 'UW')]",2,1,1,2,,,,,,,,,,
Ram R.,Rochus O.,"[('2009-07-11', 'U')]","[('2009-07-11', 'UW')]",1,,,,,,,,,,,,,
Djokovic N.,Rochus O.,"[('2005-10-26', 'N'), ('2009-06-13', 'N'), ('2010-03-26', 'U'), ('2010-06-21', 'N')]","[('2010-03-26', 'UL')]",3,3,1,4,1.0,0.15865525393145707,0.31731050786291415,,,,,,,
Mahut N.,Rochus O.,"[('2005-08-08', 'N'), ('2011-07-06', 'N')]",[],1,,,,,,,,,,,,,
