player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Bolsova A.,Keys M.,['p2'],['N'],[],['04/09/2020'],['04/09/2020'],nan,1.0,0.1326899879372738,0.8673100120627261,0,1
Arn G.,Cepelova J.,['p2'],['U'],['UL'],['15/01/2013'],['15/01/2013'],nan,1.0,0.5575916230366492,0.4424083769633508,0,1
Brengle M.,Pliskova Ka.,"['p2', 'p2']","['N', 'N']",[],"['17/01/2019', '26/05/2019']","['17/01/2019', '26/05/2019']",nan,1.0,0.2226677401696731,1.777332259830327,0,2
Pliskova Ka.,Zhang S.,"['p1', 'p1']","['N', 'N']",[],"['25/05/2015', '02/09/2017']","['25/05/2015', '02/09/2017']",nan,1.0,1.5864549165120594,0.41354508348794056,2,0
Kucova K.,Pliskova Ka.,['p2'],['N'],[],['29/05/2019'],['29/05/2019'],nan,1.0,0.15395095367847408,0.8460490463215259,0,1
Pliskova Ka.,Rogers S.,['p2'],['U'],['UL'],['23/05/2016'],['23/05/2016'],nan,1.0,0.7923211169284468,0.20767888307155322,0,1
Barty A.,Pliskova Ka.,['p2'],['U'],['UL'],['02/09/2018'],['02/09/2018'],nan,1.0,0.5677749360613811,0.43222506393861887,0,1
Konta J.,Pliskova Ka.,['p1'],['U'],['UW'],['01/09/2019'],['01/09/2019'],nan,1.0,0.3734643734643735,0.6265356265356266,1,0
Gibbs N.,Pliskova Ka.,['p2'],['N'],[],['31/08/2017'],['31/08/2017'],nan,1.0,0.09833024118738405,0.901669758812616,0,1
Muguruza G.,Pliskova Ka.,"['p1', 'p2']","['N', 'N']",[],"['27/05/2013', '21/01/2019']","['27/05/2013', '21/01/2019']",inf,1.0,1.128634909349449,0.871365090650551,1,1
Gavrilova D.,Pliskova Ka.,['p2'],['N'],[],['23/01/2017'],['23/01/2017'],nan,1.0,0.23076923076923078,0.7692307692307693,0,1
Pliskova Ka.,Puig M.,['p1'],['N'],[],['03/07/2019'],['03/07/2019'],nan,1.0,0.8758542141230069,0.12414578587699317,1,0
Bouchard E.,Pliskova Ka.,['p1'],['N'],[],['26/08/2013'],['26/08/2013'],nan,1.0,0.7553816046966731,0.24461839530332682,1,0
Konjuh A.,Pliskova Ka.,['p2'],['N'],[],['07/09/2016'],['07/09/2016'],nan,1.0,0.3180778032036613,0.6819221967963387,0,1
Diyas Z.,Pliskova Ka.,['p2'],['N'],[],['27/08/2018'],['27/08/2018'],nan,1.0,0.31890660592255127,0.6810933940774488,0,1
Pliskova Ka.,Zheng S.,['p1'],['N'],[],['29/05/2017'],['29/05/2017'],nan,1.0,0.8043117744610282,0.1956882255389718,1,0
Jabeur O.,Pliskova Ka.,['p2'],['N'],[],['30/08/2019'],['30/08/2019'],nan,1.0,0.22777777777777777,0.7722222222222221,0,1
Pliskova Ka.,Witthoeft C.,['p1'],['N'],[],['04/06/2017'],['04/06/2017'],nan,1.0,0.7004405286343612,0.29955947136563876,1,0
Dodin O.,Pliskova Ka.,['p2'],['N'],[],['21/01/2015'],['21/01/2015'],nan,1.0,0.14359637774902975,0.8564036222509702,0,1
Linette M.,Pliskova Ka.,['p2'],['N'],[],['29/08/2017'],['29/08/2017'],nan,1.0,0.09803921568627451,0.9019607843137254,0,1
Mitu A.,Pliskova Ka.,['p1'],['U'],['UW'],['28/05/2015'],['28/05/2015'],nan,1.0,0.26819126819126826,0.7318087318087318,1,0
Ostapenko J.,Pliskova Ka.,['p2'],['N'],[],['21/01/2017'],['21/01/2017'],nan,1.0,0.16189111747851,0.83810888252149,0,1
Pliskova Ka.,Strycova B.,['p1'],['N'],[],['22/01/2018'],['22/01/2018'],nan,1.0,0.7319587628865979,0.26804123711340205,1,0
Pliskova Ka.,Zhu L.,['p1'],['N'],[],['01/07/2019'],['01/07/2019'],nan,1.0,0.9401759530791788,0.059824046920821106,1,0
Pliskova Ka.,Siegemund L.,['p1'],['N'],[],['23/01/2020'],['23/01/2020'],nan,1.0,0.8399433427762041,0.16005665722379606,1,0
