player1,player2,match_results,results_set,upset_results,results_set_with_dates,upset_results_set_with_dates,or,p_value_fisher,expected_wins_p1,expected_wins_p2,actual_wins_p1,actual_wins_p2
Mayer L.,Rufin G.,['p2'],['U'],['UL'],['2010-08-30'],['2010-08-30'],nan,1.0,0.675990675990676,0.324009324009324,0,1
Ebden M.,Mayer L.,['p2'],['N'],[],['2014-08-28'],['2014-08-28'],nan,1.0,0.24606299212598423,0.7539370078740157,0,1
Dimitrov G.,Mayer L.,['p1'],['N'],[],['2014-06-30'],['2014-06-30'],nan,1.0,0.8587786259541985,0.14122137404580154,1,0
Mayer L.,Raonic M.,['p2'],['N'],[],['2020-09-02'],['2020-09-02'],nan,1.0,0.07872823618470856,0.9212717638152914,0,1
Duckworth J.,Mayer L.,['p2'],['N'],[],['2014-05-26'],['2014-05-26'],nan,1.0,0.28913043478260875,0.7108695652173914,0,1
Janowicz J.,Mayer L.,['p2'],['N'],[],['2015-05-28'],['2015-05-28'],nan,1.0,0.2725366876310273,0.7274633123689728,0,1
Bedene A.,Mayer L.,['p2'],['U'],['UL'],['2013-06-25'],['2013-06-25'],nan,1.0,0.6050632911392405,0.3949367088607595,0,1
Mayer L.,Vesely J.,"['p1', 'p1']","['N', 'N']",[],"['2015-05-26', '2019-05-26']","['2015-05-26', '2019-05-26']",nan,1.0,1.1821480500597183,0.8178519499402814,2,0
Mayer L.,Struff J.L.,['p2'],['U'],['UL'],['2018-07-02'],['2018-07-02'],nan,1.0,0.6308068459657702,0.36919315403422975,0,1
Mayer L.,Thiem D.,['p2'],['N'],[],['2016-01-18'],['2016-01-18'],nan,1.0,0.398477157360406,0.6015228426395939,0,1
Mayer L.,Schwartzman D.,['p1'],['U'],['UW'],['2019-05-30'],['2019-05-30'],nan,1.0,0.27463312368972753,0.7253668763102725,1,0
Mayer L.,Sugita Y.,['p1'],['N'],[],['2017-08-31'],['2017-08-31'],nan,1.0,0.5430809399477807,0.4569190600522194,1,0
Kokkinakis T.,Mayer L.,['p2'],['N'],[],['2015-06-29'],['2015-06-29'],nan,1.0,0.3949367088607595,0.6050632911392405,0,1
Mayer L.,Millman J.,['p1'],['N'],[],['2015-01-19'],['2015-01-19'],nan,1.0,0.5762273901808785,0.42377260981912146,1,0
Mayer L.,Paul T.,['p2'],['N'],[],['2020-01-21'],['2020-01-21'],nan,1.0,0.2919389978213508,0.7080610021786492,0,1
Jarry N.,Mayer L.,"['p2', 'p2']","['N', 'N']",[],"['2018-01-15', '2019-01-15']","['2018-01-15', '2019-01-15']",nan,1.0,0.8098490073402631,1.1901509926597371,0,2
Hurkacz H.,Mayer L.,['p1'],['N'],[],['2019-07-03'],['2019-07-03'],nan,1.0,0.6689976689976691,0.331002331002331,1,0
Hoang A.,Mayer L.,['p1'],['U'],['UW'],['2019-08-27'],['2019-08-27'],nan,1.0,0.37254901960784315,0.6274509803921569,1,0
Darcis S.,Ilhan M.,['p1'],['N'],[],['2016-05-24'],['2016-05-24'],nan,1.0,0.6842105263157895,0.3157894736842105,1,0
Ilhan M.,Paire B.,['p2'],['N'],[],['2015-09-02'],['2015-09-02'],nan,1.0,0.2380038387715931,0.761996161228407,0,1
Ilhan M.,Kudla D.,['p2'],['N'],[],['2014-06-24'],['2014-06-24'],nan,1.0,0.3694581280788178,0.6305418719211823,0,1
Ilhan M.,Janowicz J.,['p1'],['U'],['UW'],['2015-06-29'],['2015-06-29'],nan,1.0,0.13308913308913312,0.8669108669108669,1,0
Greul S.,Lapentti G.,['p1'],['U'],['UW'],['2009-08-31'],['2009-08-31'],nan,1.0,0.4710956335387088,0.5289043664612912,1,0
Fognini F.,Ram R.,['p2'],['U'],['UL'],['2013-08-29'],['2013-08-29'],nan,1.0,0.8118971061093249,0.18810289389067525,0,1
Ouanna J.,Ram R.,['p1'],['U'],['UW'],['2009-09-01'],['2009-09-01'],nan,1.0,0.39759654889071483,0.6024034511092851,1,0
Evans D.,Ram R.,['p1'],['N'],[],['2016-08-30'],['2016-08-30'],nan,1.0,0.6246913580246914,0.3753086419753087,1,0
Ram R.,Robert S.,['p2'],['N'],[],['2016-01-21'],['2016-01-21'],nan,1.0,0.401015228426396,0.598984771573604,0,1
Harrison R.,Ram R.,['p2'],['U'],['UL'],['2015-09-02'],['2015-09-02'],nan,1.0,0.578811369509044,0.42118863049095606,0,1
Ram R.,Schukin Y.,['p2'],['N'],[],['2010-05-24'],['2010-05-24'],nan,1.0,0.18081761006289307,0.8191823899371069,0,1
Johnson S.,Ram R.,['p1'],['N'],[],['2012-08-29'],['2012-08-29'],nan,1.0,0.537037037037037,0.462962962962963,1,0
Ram R.,Vesely J.,['p2'],['N'],[],['2016-05-24'],['2016-05-24'],nan,1.0,0.1753048780487805,0.8246951219512196,0,1
Fognini F.,Istomin D.,['p1'],['N'],[],['2011-05-22'],['2011-05-22'],nan,1.0,0.5564304461942258,0.44356955380577423,1,0
Istomin D.,Kamke T.,['p1'],['N'],[],['2013-08-30'],['2013-08-30'],nan,1.0,0.6879271070615035,0.31207289293849666,1,0
Evans B.,Istomin D.,['p2'],['N'],[],['2009-09-01'],['2009-09-01'],nan,1.0,0.3988916824875571,0.6011083175124429,0,1
Istomin D.,Tomic B.,['p2'],['N'],[],['2016-01-19'],['2016-01-19'],nan,1.0,0.21960072595281305,0.7803992740471869,0,1
Dodig I.,Istomin D.,['p2'],['U'],['UL'],['2017-01-17'],['2017-01-17'],nan,1.0,0.5317460317460317,0.46825396825396826,0,1
Istomin D.,Reister J.,['p1'],['N'],[],['2014-06-26'],['2014-06-26'],nan,1.0,0.805324459234609,0.194675540765391,1,0
Dimitrov G.,Istomin D.,['p1'],['N'],[],['2017-01-23'],['2017-01-23'],nan,1.0,0.8516042780748664,0.14839572192513373,1,0
Istomin D.,Sijsling I.,['p1'],['N'],[],['2013-01-15'],['2013-01-15'],nan,1.0,0.6578947368421053,0.34210526315789475,1,0
Goffin D.,Istomin D.,['p1'],['N'],[],['2016-07-02'],['2016-07-02'],nan,1.0,0.8115942028985508,0.18840579710144925,1,0
Istomin D.,Zopp J.,['p2'],['U'],['UL'],['2012-08-28'],['2012-08-28'],nan,1.0,0.7679245283018867,0.23207547169811318,0,1
Istomin D.,Johnson S.,['p2'],['N'],[],['2018-08-27'],['2018-08-27'],nan,1.0,0.2636916835699797,0.7363083164300201,0,1
Istomin D.,Kyrgios N.,"['p2', 'p2']","['N', 'N']",[],"['2015-05-25', '2018-07-03']","['2015-05-25', '2018-07-03']",nan,1.0,0.3811373839559591,1.6188626160440407,0,2
Edmund K.,Istomin D.,['p1'],['N'],[],['2018-01-17'],['2018-01-17'],nan,1.0,0.674364896073903,0.325635103926097,1,0
Herbert P.H.,Istomin D.,['p2'],['N'],[],['2018-01-15'],['2018-01-15'],nan,1.0,0.4352331606217616,0.5647668393782384,0,1
Istomin D.,Ramos-Vinolas A.,['p2'],['N'],[],['2017-08-28'],['2017-08-28'],nan,1.0,0.28205128205128205,0.717948717948718,0,1
Chung H.,Istomin D.,['p1'],['N'],[],['2017-06-01'],['2017-06-01'],nan,1.0,0.7314049586776858,0.26859504132231404,1,0
Carreno Busta P.,Istomin D.,['p2'],['U'],['UL'],['2017-01-21'],['2017-01-21'],nan,1.0,0.7114967462039045,0.2885032537960954,0,1
Bautista Agut R.,Istomin D.,['p1'],['N'],[],['2018-05-28'],['2018-05-28'],nan,1.0,0.8854718981972428,0.11452810180275716,1,0
Escobedo E.,Istomin D.,['p2'],['U'],['UL'],['2017-05-30'],['2017-05-30'],nan,1.0,0.5145118733509234,0.48548812664907653,0,1
Istomin D.,Norrie C.,['p2'],['N'],[],['2019-07-02'],['2019-07-02'],nan,1.0,0.36674816625916873,0.6332518337408313,0,1
Ball C.,Riba P.,['p2'],['U'],['UL'],['2011-01-18'],['2011-01-18'],nan,1.0,0.5912596401028277,0.4087403598971723,0,1
Ball C.,Berankis R.,['p2'],['N'],[],['2010-06-21'],['2010-06-21'],nan,1.0,0.43193717277486904,0.5680628272251308,0,1
Ball C.,Raonic M.,['p1'],['U'],['UW'],['2010-08-30'],['2010-08-30'],nan,1.0,0.4746666666666666,0.5253333333333333,1,0
Fognini F.,Zeballos H.,"['p1', 'p1']","['N', 'N']",[],"['2011-08-29', '2018-01-16']","['2011-08-29', '2018-01-16']",nan,1.0,1.4869773055727602,0.5130226944272396,2,0
Przysiezny M.,Zeballos H.,['p1'],['N'],[],['2014-01-14'],['2014-01-14'],nan,1.0,0.6209476309226933,0.3790523690773067,1,0
Mannarino A.,Zeballos H.,"['p1', 'p2']","['N', 'U']",['UL'],"['2013-08-27', '2017-05-28']","['2013-08-27', '2017-05-28']",inf,1.0,1.2587575496117342,0.7412424503882658,1,1
Prodon E.,Zeballos H.,['p2'],['N'],[],['2012-05-28'],['2012-05-28'],nan,1.0,0.30337078651685395,0.6966292134831461,0,1
Lorenzi P.,Zeballos H.,['p1'],['U'],['UW'],['2017-07-05'],['2017-07-05'],nan,1.0,0.4404145077720207,0.5595854922279793,1,0
Fischer M.,Zeballos H.,['p2'],['N'],[],['2010-05-25'],['2010-05-25'],nan,1.0,0.2421875,0.7578125,0,1
Pospisil V.,Zeballos H.,['p2'],['N'],[],['2013-05-29'],['2013-05-29'],nan,1.0,0.3815461346633417,0.6184538653366584,0,1
Goffin D.,Zeballos H.,['p1'],['N'],[],['2015-06-29'],['2015-06-29'],nan,1.0,0.8485675306957708,0.1514324693042292,1,0
Andreozzi G.,Zeballos H.,['p2'],['N'],[],['2018-07-03'],['2018-07-03'],nan,1.0,0.4481865284974093,0.5518134715025906,0,1
Kyrgios N.,Zeballos H.,['p1'],['N'],[],['2016-09-02'],['2016-09-02'],nan,1.0,0.8605830164765526,0.13941698352344742,1,0
Thiem D.,Zeballos H.,['p1'],['N'],[],['2017-06-04'],['2017-06-04'],nan,1.0,0.9173290937996821,0.08267090620031799,1,0
Sugita Y.,Zeballos H.,['p2'],['N'],[],['2018-05-29'],['2018-05-29'],nan,1.0,0.3348946135831382,0.6651053864168619,0,1
Ramos-Vinolas A.,Zeballos H.,['p1'],['N'],[],['2016-05-23'],['2016-05-23'],nan,1.0,0.8091353996737357,0.19086460032626426,1,0
Chung H.,Zeballos H.,['p1'],['N'],[],['2017-08-28'],['2017-08-28'],nan,1.0,0.7591522157996148,0.24084778420038536,1,0
